problem_id,category,solver_rule,solver_predicted,solver_correct,answer
81522f20,bit_manipulation,bit_manipulation_solver,,False,00000010
815507cd,bit_manipulation,bit_manipulation_solver,,False,10110111
8171f73c,bit_manipulation,bit_manipulation_solver,,False,00000001
81a1d399,bit_manipulation,bit_manipulation_solver,00110011,True,00110011
81e39cf5,bit_manipulation,bit_manipulation_solver,,False,01011100
820c588f,bit_manipulation,bit_manipulation_solver,,False,00000000
8211fd2f,bit_manipulation,bit_manipulation_solver,,False,10111111
823be38e,bit_manipulation,bit_manipulation_solver,,False,01110100
8243c91e,bit_manipulation,bit_manipulation_solver,,False,01000101
826a32cd,bit_manipulation,bit_manipulation_solver,,False,00011110
82acc609,bit_manipulation,bit_manipulation_solver,,False,10111010
82ae858c,bit_manipulation,bit_manipulation_solver,,False,11001101
82d937aa,bit_manipulation,bit_manipulation_solver,11111010,False,11111011
835aca57,bit_manipulation,bit_manipulation_solver,,False,00000000
835c56b6,bit_manipulation,bit_manipulation_solver,,False,01110100
836b85e8,bit_manipulation,bit_manipulation_solver,,False,00000000
837d7158,bit_manipulation,bit_manipulation_solver,,False,00110100
839e7350,bit_manipulation,bit_manipulation_solver,,False,00111011
83a70d48,bit_manipulation,bit_manipulation_solver,,False,00000100
83bea6b2,bit_manipulation,bit_manipulation_solver,,False,10111011
840050ec,bit_manipulation,bit_manipulation_solver,,False,10001010
845fee60,bit_manipulation,bit_manipulation_solver,,False,01110000
846176af,bit_manipulation,bit_manipulation_solver,,False,01000000
847d8897,bit_manipulation,bit_manipulation_solver,,False,00000000
84b4b07b,bit_manipulation,bit_manipulation_solver,,False,10111111
84e3f9f7,bit_manipulation,bit_manipulation_solver,,False,01100001
851a22cb,bit_manipulation,bit_manipulation_solver,,False,00001010
851c53be,bit_manipulation,bit_manipulation_solver,,False,10000101
855b5480,bit_manipulation,bit_manipulation_solver,,False,01111010
859a3ca8,bit_manipulation,bit_manipulation_solver,,False,00111110
85af23eb,bit_manipulation,bit_manipulation_solver,,False,00001111
8610c227,bit_manipulation,bit_manipulation_solver,,False,11010000
8631d7b6,bit_manipulation,bit_manipulation_solver,10000000,False,00000000
8647cfb4,bit_manipulation,bit_manipulation_solver,,False,00101011
86b727ff,bit_manipulation,bit_manipulation_solver,,False,01000000
86e91f7d,bit_manipulation,bit_manipulation_solver,,False,00000001
87007054,bit_manipulation,bit_manipulation_solver,,False,10111111
872c96f1,bit_manipulation,bit_manipulation_solver,,False,00010000
872ca2f9,bit_manipulation,bit_manipulation_solver,,False,11111010
873b8ea2,bit_manipulation,bit_manipulation_solver,01110010,True,01110010
8740ed31,bit_manipulation,bit_manipulation_solver,,False,01101000
876806f0,bit_manipulation,bit_manipulation_solver,,False,01000101
8785d0c3,bit_manipulation,bit_manipulation_solver,,False,00000000
8789bd45,bit_manipulation,bit_manipulation_solver,,False,00010010
87c4e31b,bit_manipulation,bit_manipulation_solver,,False,00010111
885c8b51,bit_manipulation,bit_manipulation_solver,,False,00000001
888069cb,bit_manipulation,bit_manipulation_solver,,False,00000010
88872de7,bit_manipulation,bit_manipulation_solver,,False,00000010
88ae9960,bit_manipulation,bit_manipulation_solver,,False,00000000
88c482d3,bit_manipulation,bit_manipulation_solver,,False,00100001
88ca8c4a,bit_manipulation,bit_manipulation_solver,,False,00001001
88fff090,bit_manipulation,bit_manipulation_solver,,False,01101000
892d73b5,bit_manipulation,bit_manipulation_solver,00010101,True,00010101
8982c48b,bit_manipulation,bit_manipulation_solver,,False,00100001
89906f16,bit_manipulation,bit_manipulation_solver,,False,00000011
899b479d,bit_manipulation,bit_manipulation_solver,,False,11011100
89bcfe7c,bit_manipulation,bit_manipulation_solver,,False,00000000
89dfa4c2,bit_manipulation,bit_manipulation_solver,,False,00111010
89ff5526,bit_manipulation,bit_manipulation_solver,,False,11011101
8a04fbe3,bit_manipulation,bit_manipulation_solver,,False,00010001
8a057351,bit_manipulation,bit_manipulation_solver,,False,01110111
8a0867ce,bit_manipulation,bit_manipulation_solver,01110111,True,01110111
8a1a2c31,bit_manipulation,bit_manipulation_solver,,False,00001010
8a382428,bit_manipulation,bit_manipulation_solver,01100110,True,01100110
8a45a3d4,bit_manipulation,bit_manipulation_solver,,False,11111111
8a5742e1,bit_manipulation,bit_manipulation_solver,00010000,True,00010000
8a89300d,bit_manipulation,bit_manipulation_solver,,False,10001001
8abcff0f,bit_manipulation,bit_manipulation_solver,,False,11110111
8ac1a11a,bit_manipulation,bit_manipulation_solver,,False,01111011
8ac52d78,bit_manipulation,bit_manipulation_solver,,False,00010000
8ad0116e,bit_manipulation,bit_manipulation_solver,01000100,True,01000100
8b12ff37,bit_manipulation,bit_manipulation_solver,,False,10000000
8b434583,bit_manipulation,bit_manipulation_solver,,False,01001111
8b471ce9,bit_manipulation,bit_manipulation_solver,,False,00001111
8b4c71ba,bit_manipulation,bit_manipulation_solver,,False,11001100
8b85ff03,bit_manipulation,bit_manipulation_solver,,False,11111111
8bca1334,bit_manipulation,bit_manipulation_solver,,False,11100011
8bf273f5,bit_manipulation,bit_manipulation_solver,,False,11110101
8c06fb6f,bit_manipulation,bit_manipulation_solver,,False,10111111
8c0f9291,bit_manipulation,bit_manipulation_solver,,False,00001111
8c743940,bit_manipulation,bit_manipulation_solver,01100100,True,01100100
8c9fcc6b,bit_manipulation,bit_manipulation_solver,,False,11110111
8caf74ff,bit_manipulation,bit_manipulation_solver,,False,00100101
8cf926ca,bit_manipulation,bit_manipulation_solver,,False,00110111
8d077532,bit_manipulation,bit_manipulation_solver,,False,11001110
8d20d0ae,bit_manipulation,bit_manipulation_solver,,False,11000010
8d2290b0,bit_manipulation,bit_manipulation_solver,,False,10000000
8d35261d,bit_manipulation,bit_manipulation_solver,10001001,True,10001001
8d6688e9,bit_manipulation,bit_manipulation_solver,,False,11100111
8d90150c,bit_manipulation,bit_manipulation_solver,,False,10101000
8dcbf9d4,bit_manipulation,bit_manipulation_solver,,False,10110111
8e5d6fe6,bit_manipulation,bit_manipulation_solver,,False,10000111
8e76c0d0,bit_manipulation,bit_manipulation_solver,,False,10111010
8e7952cc,bit_manipulation,bit_manipulation_solver,,False,00000100
8e96d488,bit_manipulation,bit_manipulation_solver,,False,00001010
8e99c51c,bit_manipulation,bit_manipulation_solver,,False,00000000
8ed5c9e7,bit_manipulation,bit_manipulation_solver,,False,11101110
8edddcc4,bit_manipulation,bit_manipulation_solver,,False,00000011
8f07a84d,bit_manipulation,bit_manipulation_solver,,False,11101000
8f52b3de,bit_manipulation,bit_manipulation_solver,,False,10010001
8f6d4fb3,bit_manipulation,bit_manipulation_solver,,False,00101011
8f7b37be,bit_manipulation,bit_manipulation_solver,,False,10011111
8fa7ea3a,bit_manipulation,bit_manipulation_solver,,False,01000001
8fbd2477,bit_manipulation,bit_manipulation_solver,,False,01011010
8fc1816e,bit_manipulation,bit_manipulation_solver,01100011,True,01100011
9016e3d3,bit_manipulation,bit_manipulation_solver,,False,11001001
9077fa09,bit_manipulation,bit_manipulation_solver,,False,01111101
90f50354,bit_manipulation,bit_manipulation_solver,,False,11101011
9121e150,bit_manipulation,bit_manipulation_solver,,False,11111001
9124295a,bit_manipulation,bit_manipulation_solver,,False,01010101
91c9c95f,bit_manipulation,bit_manipulation_solver,,False,00010010
91dc0848,bit_manipulation,bit_manipulation_solver,,False,00100100
9238e8d6,bit_manipulation,bit_manipulation_solver,,False,11101010
923b3059,bit_manipulation,bit_manipulation_solver,,False,10000001
929bbda5,bit_manipulation,bit_manipulation_solver,,False,01111111
92b8f52a,bit_manipulation,bit_manipulation_solver,,False,01010100
92ce2e1f,bit_manipulation,bit_manipulation_solver,,False,01110000
934a2c55,bit_manipulation,bit_manipulation_solver,,False,00101011
936c3c1e,bit_manipulation,bit_manipulation_solver,,False,00000000
938b81c2,bit_manipulation,bit_manipulation_solver,,False,01111111
939273d7,bit_manipulation,bit_manipulation_solver,,False,11100110
93955d17,bit_manipulation,bit_manipulation_solver,,False,10000100
93ef4c81,bit_manipulation,bit_manipulation_solver,,False,01001110
942ddd73,bit_manipulation,bit_manipulation_solver,,False,00000011
9460a623,bit_manipulation,bit_manipulation_solver,,False,00000000
947a029b,bit_manipulation,bit_manipulation_solver,11111101,True,11111101
947c23f0,bit_manipulation,bit_manipulation_solver,,False,10111011
94c25c56,bit_manipulation,bit_manipulation_solver,11111111,True,11111111
95205105,bit_manipulation,bit_manipulation_solver,,False,00010100
955e8713,bit_manipulation,bit_manipulation_solver,,False,11010111
95771a39,bit_manipulation,bit_manipulation_solver,,False,00000100
965ea054,bit_manipulation,bit_manipulation_solver,,False,10110101
978c688b,bit_manipulation,bit_manipulation_solver,,False,11010111
97b03b75,bit_manipulation,bit_manipulation_solver,,False,11000110
97e7a57f,bit_manipulation,bit_manipulation_solver,,False,01010000
97eb9131,bit_manipulation,bit_manipulation_solver,,False,10100001
97f45beb,bit_manipulation,bit_manipulation_solver,,False,11011111
989dde0a,bit_manipulation,bit_manipulation_solver,,False,01000100
98bbac0f,bit_manipulation,bit_manipulation_solver,,False,01101011
98c4eb34,bit_manipulation,bit_manipulation_solver,,False,00100000
98e1a8b4,bit_manipulation,bit_manipulation_solver,,False,01111110
9972f3f1,bit_manipulation,bit_manipulation_solver,,False,11000001
9984fc0f,bit_manipulation,bit_manipulation_solver,01111110,True,01111110
9992bbd0,bit_manipulation,bit_manipulation_solver,,False,11110110
999673ed,bit_manipulation,bit_manipulation_solver,,False,01100100
99bda3b2,bit_manipulation,bit_manipulation_solver,,False,11010010
99ff46bb,bit_manipulation,bit_manipulation_solver,,False,11100101
9ab82dfb,bit_manipulation,bit_manipulation_solver,,False,10011100
9ad52d28,bit_manipulation,bit_manipulation_solver,,False,00111000
9adc9406,bit_manipulation,bit_manipulation_solver,10110000,True,10110000
9b1761fb,bit_manipulation,bit_manipulation_solver,,False,10000000
9b2b3698,bit_manipulation,bit_manipulation_solver,,False,01000001
9b9b87e3,bit_manipulation,bit_manipulation_solver,,False,01110111
9bbca089,bit_manipulation,bit_manipulation_solver,,False,10000000
9bd65991,bit_manipulation,bit_manipulation_solver,,False,00000101
9bfb1cc6,bit_manipulation,bit_manipulation_solver,10001101,True,10001101
9c5c6401,bit_manipulation,bit_manipulation_solver,,False,11001100
9c9eacbd,bit_manipulation,bit_manipulation_solver,,False,10000100
9cecae80,bit_manipulation,bit_manipulation_solver,,False,11011110
9cfc388d,bit_manipulation,bit_manipulation_solver,,False,10100010
9d09171e,bit_manipulation,bit_manipulation_solver,,False,01011111
9d3e7f1a,bit_manipulation,bit_manipulation_solver,,False,01101010
9d4f1368,bit_manipulation,bit_manipulation_solver,,False,00000001
9d8897e8,bit_manipulation,bit_manipulation_solver,,False,11111001
9d964043,bit_manipulation,bit_manipulation_solver,,False,01001111
9dc1a759,bit_manipulation,bit_manipulation_solver,,False,11101110
9dfcd4be,bit_manipulation,bit_manipulation_solver,,False,10101010
9e2b594d,bit_manipulation,bit_manipulation_solver,,False,10000110
9e61762f,bit_manipulation,bit_manipulation_solver,,False,11111000
9eac443f,bit_manipulation,bit_manipulation_solver,10000000,True,10000000
9f2e45e7,bit_manipulation,bit_manipulation_solver,,False,11010010
a00fe76a,bit_manipulation,bit_manipulation_solver,10111011,True,10111011
a04bd334,bit_manipulation,bit_manipulation_solver,,False,11010101
a0847120,bit_manipulation,bit_manipulation_solver,,False,10000111
a0d317ce,bit_manipulation,bit_manipulation_solver,,False,00100000
a0ffbfd2,bit_manipulation,bit_manipulation_solver,,False,11000111
a169fa86,bit_manipulation,bit_manipulation_solver,,False,11111001
a19734b3,bit_manipulation,bit_manipulation_solver,,False,10110110
a1a61c77,bit_manipulation,bit_manipulation_solver,11011111,True,11011111
a1c20432,bit_manipulation,bit_manipulation_solver,,False,00000000
a1d2bb0c,bit_manipulation,bit_manipulation_solver,,False,00100010
a2bb8c3a,bit_manipulation,bit_manipulation_solver,00001101,True,00001101
a2eb7c6f,bit_manipulation,bit_manipulation_solver,00001101,True,00001101
a30a5e37,bit_manipulation,bit_manipulation_solver,,False,00000001
a316aadc,bit_manipulation,bit_manipulation_solver,,False,01010110
a33019c4,bit_manipulation,bit_manipulation_solver,,False,00100111
a365e304,bit_manipulation,bit_manipulation_solver,,False,11011011
a37158d6,bit_manipulation,bit_manipulation_solver,,False,00001010
a4146eb7,bit_manipulation,bit_manipulation_solver,,False,00001000
a41a3626,bit_manipulation,bit_manipulation_solver,,False,10111011
a46d71d0,bit_manipulation,bit_manipulation_solver,,False,01000011
a4770481,bit_manipulation,bit_manipulation_solver,,False,10000111
a48b8329,bit_manipulation,bit_manipulation_solver,,False,00110101
a4970d02,bit_manipulation,bit_manipulation_solver,00000101,True,00000101
a4dd4cce,bit_manipulation,bit_manipulation_solver,,False,10110010
a4ea5f61,bit_manipulation,bit_manipulation_solver,,False,10110111
a4f4fb0c,bit_manipulation,bit_manipulation_solver,,False,01101101
a4fceb43,bit_manipulation,bit_manipulation_solver,,False,00100000
a50e5d7e,bit_manipulation,bit_manipulation_solver,,False,10110111
a5208b7e,bit_manipulation,bit_manipulation_solver,,False,10100010
a521be72,bit_manipulation,bit_manipulation_solver,,False,11011111
a56a80ac,bit_manipulation,bit_manipulation_solver,,False,01101000
a5749dc0,bit_manipulation,bit_manipulation_solver,,False,00000000
a59e2ff7,bit_manipulation,bit_manipulation_solver,,False,01011111
a6082142,bit_manipulation,bit_manipulation_solver,,False,00010010
a60c36ec,bit_manipulation,bit_manipulation_solver,,False,11101110
a6192d29,bit_manipulation,bit_manipulation_solver,,False,00001000
a62417fe,bit_manipulation,bit_manipulation_solver,,False,01000110
a62dd199,bit_manipulation,bit_manipulation_solver,,False,10111011
a63f9c85,bit_manipulation,bit_manipulation_solver,11111111,True,11111111
a6704625,bit_manipulation,bit_manipulation_solver,,False,00001101
a69f387a,bit_manipulation,bit_manipulation_solver,01010011,True,01010011
a6d00147,bit_manipulation,bit_manipulation_solver,,False,11101101
a6f7139f,bit_manipulation,bit_manipulation_solver,,False,11000000
a7104414,bit_manipulation,bit_manipulation_solver,,False,10011011
a794d193,bit_manipulation,bit_manipulation_solver,,False,01011101
a7cbf6fd,bit_manipulation,bit_manipulation_solver,,False,01100000
a7dcc027,bit_manipulation,bit_manipulation_solver,,False,01011011
a84ac590,bit_manipulation,bit_manipulation_solver,,False,11111110
a87fdd3a,bit_manipulation,bit_manipulation_solver,,False,01011001
a8887238,bit_manipulation,bit_manipulation_solver,,False,00101000
a88c4f08,bit_manipulation,bit_manipulation_solver,,False,00110000
a897b8bc,bit_manipulation,bit_manipulation_solver,,False,01111101
a898cbc4,bit_manipulation,bit_manipulation_solver,,False,01010000
a8ea0e29,bit_manipulation,bit_manipulation_solver,00000000,True,00000000
a8f2c2b9,bit_manipulation,bit_manipulation_solver,,False,10011111
a8f5ad76,bit_manipulation,bit_manipulation_solver,,False,11100001
a91414ee,bit_manipulation,bit_manipulation_solver,,False,00011010
a916a770,bit_manipulation,bit_manipulation_solver,,False,00000000
a94232ca,bit_manipulation,bit_manipulation_solver,,False,10000011
a95e05ce,bit_manipulation,bit_manipulation_solver,,False,01101000
a99ea0f0,bit_manipulation,bit_manipulation_solver,,False,00101011
a9b2349f,bit_manipulation,bit_manipulation_solver,,False,00000000
aa0f7c7d,bit_manipulation,bit_manipulation_solver,,False,11000101
aa2e26f1,bit_manipulation,bit_manipulation_solver,,False,00001100
aa3ae31f,bit_manipulation,bit_manipulation_solver,,False,10011100
aa625771,bit_manipulation,bit_manipulation_solver,,False,11111111
aa72ae9f,bit_manipulation,bit_manipulation_solver,,False,00100110
aaa62881,bit_manipulation,bit_manipulation_solver,,False,00110001
ab064b6a,bit_manipulation,bit_manipulation_solver,,False,11111111
ab0eee3d,bit_manipulation,bit_manipulation_solver,,False,00010111
ab104009,bit_manipulation,bit_manipulation_solver,,False,10010001
ab5f7c7f,bit_manipulation,bit_manipulation_solver,,False,11110110
ab71eaa0,bit_manipulation,bit_manipulation_solver,,False,00010010
aba5a35d,bit_manipulation,bit_manipulation_solver,,False,01011110
abb5d597,bit_manipulation,bit_manipulation_solver,00111000,True,00111000
abb9c33a,bit_manipulation,bit_manipulation_solver,,False,01111100
abba85ac,bit_manipulation,bit_manipulation_solver,,False,11101110
abda193b,bit_manipulation,bit_manipulation_solver,,False,11001111
ac0d032d,bit_manipulation,bit_manipulation_solver,,False,00100000
ac145047,bit_manipulation,bit_manipulation_solver,,False,01010000
ac5f6747,bit_manipulation,bit_manipulation_solver,,False,00011001
ac7ed6cf,bit_manipulation,bit_manipulation_solver,,False,11100111
ad1ade98,bit_manipulation,bit_manipulation_solver,,False,00000000
ad7edc85,bit_manipulation,bit_manipulation_solver,,False,11010100
ada01a20,bit_manipulation,bit_manipulation_solver,,False,10000000
adeac6af,bit_manipulation,bit_manipulation_solver,,False,10010110
ae006a91,bit_manipulation,bit_manipulation_solver,,False,11100010
ae566562,bit_manipulation,bit_manipulation_solver,10111001,False,11111001
ae73892e,bit_manipulation,bit_manipulation_solver,,False,00110001
ae93aec4,bit_manipulation,bit_manipulation_solver,,False,00011000
aea08eb0,bit_manipulation,bit_manipulation_solver,,False,11100111
aea14651,bit_manipulation,bit_manipulation_solver,,False,11111100
aeca38ba,bit_manipulation,bit_manipulation_solver,,False,01111011
aedef8e4,bit_manipulation,bit_manipulation_solver,00010001,False,00010000
af0fd8f6,bit_manipulation,bit_manipulation_solver,,False,10100110
af358750,bit_manipulation,bit_manipulation_solver,01111111,True,01111111
af5302ca,bit_manipulation,bit_manipulation_solver,,False,00011111
af58b824,bit_manipulation,bit_manipulation_solver,,False,10110000
af5e4060,bit_manipulation,bit_manipulation_solver,,False,11001111
b06650c1,bit_manipulation,bit_manipulation_solver,,False,11101110
b0bc11f1,bit_manipulation,bit_manipulation_solver,,False,10000110
b102a8a8,bit_manipulation,bit_manipulation_solver,,False,10001010
b14f7be3,bit_manipulation,bit_manipulation_solver,,False,10111110
b14fb614,bit_manipulation,bit_manipulation_solver,01100000,True,01100000
b158ab98,bit_manipulation,bit_manipulation_solver,,False,00000001
b16455a2,bit_manipulation,bit_manipulation_solver,,False,10101011
b1890a99,bit_manipulation,bit_manipulation_solver,,False,00001011
b1b095ea,bit_manipulation,bit_manipulation_solver,,False,10001111
b1b5054f,bit_manipulation,bit_manipulation_solver,,False,00100000
b1de518a,bit_manipulation,bit_manipulation_solver,,False,11000111
b1f5a2e8,bit_manipulation,bit_manipulation_solver,11111111,True,11111111
b20b39bf,bit_manipulation,bit_manipulation_solver,,False,01110010
b236ba44,bit_manipulation,bit_manipulation_solver,,False,11011101
b265a4af,bit_manipulation,bit_manipulation_solver,,False,00100100
b275443b,bit_manipulation,bit_manipulation_solver,,False,00111000
b287ee74,bit_manipulation,bit_manipulation_solver,00000000,True,00000000
b2bdef43,bit_manipulation,bit_manipulation_solver,,False,01111111
b2d46dec,bit_manipulation,bit_manipulation_solver,,False,00101100
b2fb65cf,bit_manipulation,bit_manipulation_solver,,False,11000011
b30f8610,bit_manipulation,bit_manipulation_solver,,False,10000011
b3785949,bit_manipulation,bit_manipulation_solver,,False,11100011
b398201b,bit_manipulation,bit_manipulation_solver,,False,11000111
b3a9b053,bit_manipulation,bit_manipulation_solver,,False,10000100
b3ce071c,bit_manipulation,bit_manipulation_solver,,False,11111011
b41b9628,bit_manipulation,bit_manipulation_solver,10100110,True,10100110
b4229b4a,bit_manipulation,bit_manipulation_solver,,False,11111011
b43d9cd5,bit_manipulation,bit_manipulation_solver,11100100,True,11100100
b45003a6,bit_manipulation,bit_manipulation_solver,,False,00110110
b4549ab9,bit_manipulation,bit_manipulation_solver,,False,10110011
b487923a,bit_manipulation,bit_manipulation_solver,,False,00001011
b4ddb69d,bit_manipulation,bit_manipulation_solver,,False,00000000
b5261a95,bit_manipulation,bit_manipulation_solver,,False,01011111
b52a8017,bit_manipulation,bit_manipulation_solver,,False,11100101
b558c74d,bit_manipulation,bit_manipulation_solver,10100101,True,10100101
b57c1c5f,bit_manipulation,bit_manipulation_solver,,False,00110100
b595b6e8,bit_manipulation,bit_manipulation_solver,,False,10100000
b5b9c138,bit_manipulation,bit_manipulation_solver,00100001,True,00100001
b5e40e49,bit_manipulation,bit_manipulation_solver,,False,10101011
b61470ef,bit_manipulation,bit_manipulation_solver,,False,10110111
b61afd75,bit_manipulation,bit_manipulation_solver,,False,00101101
b62f2e75,bit_manipulation,bit_manipulation_solver,00111111,True,00111111
b631f2b8,bit_manipulation,bit_manipulation_solver,11111111,True,11111111
b634898d,bit_manipulation,bit_manipulation_solver,,False,11000000
b67194af,bit_manipulation,bit_manipulation_solver,10100110,True,10100110
b69238c1,bit_manipulation,bit_manipulation_solver,,False,11101110
b6cd1807,bit_manipulation,bit_manipulation_solver,,False,01001111
b6e4a36d,bit_manipulation,bit_manipulation_solver,,False,01011111
b72f6f48,bit_manipulation,bit_manipulation_solver,,False,11010111
b74a49c4,bit_manipulation,bit_manipulation_solver,,False,01000111
b75b5123,bit_manipulation,bit_manipulation_solver,,False,01110111
b76fd053,bit_manipulation,bit_manipulation_solver,,False,11100111
b79f2b10,bit_manipulation,bit_manipulation_solver,,False,00100001
b80795b4,bit_manipulation,bit_manipulation_solver,,False,00010000
b82b2a02,bit_manipulation,bit_manipulation_solver,,False,01000110
b8722d19,bit_manipulation,bit_manipulation_solver,,False,00100100
b8954f14,bit_manipulation,bit_manipulation_solver,,False,11000011
b8aa3072,bit_manipulation,bit_manipulation_solver,,False,00000011
b8dcc19a,bit_manipulation,bit_manipulation_solver,,False,10101001
b8e0c853,bit_manipulation,bit_manipulation_solver,,False,10011010
b8e38a49,bit_manipulation,bit_manipulation_solver,,False,10011101
b8e5057a,bit_manipulation,bit_manipulation_solver,,False,11111010
b91855fd,bit_manipulation,bit_manipulation_solver,,False,00110000
b9500f41,bit_manipulation,bit_manipulation_solver,11110000,True,11110000
b9734394,bit_manipulation,bit_manipulation_solver,,False,00000010
b9af70c0,bit_manipulation,bit_manipulation_solver,,False,00000001
b9e7c7c4,bit_manipulation,bit_manipulation_solver,,False,00000000
b9e9dc9f,bit_manipulation,bit_manipulation_solver,,False,00000000
b9f42afb,bit_manipulation,bit_manipulation_solver,,False,10011100
ba0a7ac2,bit_manipulation,bit_manipulation_solver,,False,00101110
ba409835,bit_manipulation,bit_manipulation_solver,,False,11000110
ba47a3bf,bit_manipulation,bit_manipulation_solver,,False,01000000
ba61b815,bit_manipulation,bit_manipulation_solver,,False,00001101
ba73cc70,bit_manipulation,bit_manipulation_solver,,False,00011101
baa9e4ea,bit_manipulation,bit_manipulation_solver,00100000,True,00100000
bad798af,bit_manipulation,bit_manipulation_solver,,False,11111111
baeb4a11,bit_manipulation,bit_manipulation_solver,,False,11010000
baee520f,bit_manipulation,bit_manipulation_solver,,False,01100100
baf66f84,bit_manipulation,bit_manipulation_solver,,False,10111010
bb056bc9,bit_manipulation,bit_manipulation_solver,,False,11010101
bb0abecc,bit_manipulation,bit_manipulation_solver,,False,00000010
bb326096,bit_manipulation,bit_manipulation_solver,,False,00101001
bb429016,bit_manipulation,bit_manipulation_solver,,False,00101111
bb79e64f,bit_manipulation,bit_manipulation_solver,,False,01101001
bb91177f,bit_manipulation,bit_manipulation_solver,,False,00110111
bbf1dba3,bit_manipulation,bit_manipulation_solver,,False,11010010
bc19cd14,bit_manipulation,bit_manipulation_solver,,False,11010110
bc4d68f5,bit_manipulation,bit_manipulation_solver,,False,00000011
bc520eb0,bit_manipulation,bit_manipulation_solver,,False,00001011
bc7618a7,bit_manipulation,bit_manipulation_solver,,False,00001100
bca238ee,bit_manipulation,bit_manipulation_solver,,False,00000000
bcdf9198,bit_manipulation,bit_manipulation_solver,11111111,True,11111111
bcf0d51d,bit_manipulation,bit_manipulation_solver,,False,01110000
bd049614,bit_manipulation,bit_manipulation_solver,,False,00000000
bd214050,bit_manipulation,bit_manipulation_solver,,False,11111110
bd214062,bit_manipulation,bit_manipulation_solver,,False,01011001
bd30ccbd,bit_manipulation,bit_manipulation_solver,,False,01100100
bd417168,bit_manipulation,bit_manipulation_solver,,False,00010001
bd53ea3a,bit_manipulation,bit_manipulation_solver,,False,00000000
bda90b57,bit_manipulation,bit_manipulation_solver,,False,01001100
bdb72adf,bit_manipulation,bit_manipulation_solver,,False,11001000
bdb93228,bit_manipulation,bit_manipulation_solver,,False,11111101
bdcc30fe,bit_manipulation,bit_manipulation_solver,,False,11001100
bdd63604,bit_manipulation,bit_manipulation_solver,,False,01010101
be01af6b,bit_manipulation,bit_manipulation_solver,,False,10011111
be05952c,bit_manipulation,bit_manipulation_solver,,False,00000001
be32b22a,bit_manipulation,bit_manipulation_solver,,False,11000011
be678a92,bit_manipulation,bit_manipulation_solver,,False,11100011
be8de8a1,bit_manipulation,bit_manipulation_solver,,False,10001111
be9b0c9b,bit_manipulation,bit_manipulation_solver,,False,00000000
bef8b5ec,bit_manipulation,bit_manipulation_solver,,False,00000010
bf002000,bit_manipulation,bit_manipulation_solver,,False,11001000
bf20f12c,bit_manipulation,bit_manipulation_solver,,False,10110110
bf98d26a,bit_manipulation,bit_manipulation_solver,,False,00101110
bfca784f,bit_manipulation,bit_manipulation_solver,,False,11011111
bfee75d5,bit_manipulation,bit_manipulation_solver,01000010,True,01000010
c00d52fe,bit_manipulation,bit_manipulation_solver,,False,01111000
c05f5733,bit_manipulation,bit_manipulation_solver,,False,00101010
c0788894,bit_manipulation,bit_manipulation_solver,,False,11111111
c095f799,bit_manipulation,bit_manipulation_solver,,False,10011111
c0c70a35,bit_manipulation,bit_manipulation_solver,,False,11110111
c0e04922,bit_manipulation,bit_manipulation_solver,,False,10111011
c113055a,bit_manipulation,bit_manipulation_solver,,False,00010100
c11eba1d,bit_manipulation,bit_manipulation_solver,,False,11010111
c180cdec,bit_manipulation,bit_manipulation_solver,,False,00000100
c1b427bb,bit_manipulation,bit_manipulation_solver,,False,01110000
c200810b,bit_manipulation,bit_manipulation_solver,,False,00000000
c23fca57,bit_manipulation,bit_manipulation_solver,,False,00101100
c24e1a48,bit_manipulation,bit_manipulation_solver,00010001,True,00010001
c27fd09b,bit_manipulation,bit_manipulation_solver,,False,10100101
c285d9ba,bit_manipulation,bit_manipulation_solver,,False,00100000
c2985c8e,bit_manipulation,bit_manipulation_solver,,False,11001111
c29cdaed,bit_manipulation,bit_manipulation_solver,,False,11101010
c2d8ef67,bit_manipulation,bit_manipulation_solver,,False,01100000
c2dacc5b,bit_manipulation,bit_manipulation_solver,,False,10000101
c30a782a,bit_manipulation,bit_manipulation_solver,,False,01000110
c3207775,bit_manipulation,bit_manipulation_solver,,False,11111001
c33ad31a,bit_manipulation,bit_manipulation_solver,,False,00000000
c395b6ec,bit_manipulation,bit_manipulation_solver,,False,00000011
c39705cd,bit_manipulation,bit_manipulation_solver,,False,00000110
c3ab014b,bit_manipulation,bit_manipulation_solver,,False,00010010
c3ff737e,bit_manipulation,bit_manipulation_solver,,False,11011111
c424dcd4,bit_manipulation,bit_manipulation_solver,,False,11001111
c4a6d52b,bit_manipulation,bit_manipulation_solver,,False,01000010
c4d2cf2c,bit_manipulation,bit_manipulation_solver,11000000,True,11000000
c536c44c,bit_manipulation,bit_manipulation_solver,,False,01000101
c54765cd,bit_manipulation,bit_manipulation_solver,,False,00011110
c54d890e,bit_manipulation,bit_manipulation_solver,,False,11010011
c58451f9,bit_manipulation,bit_manipulation_solver,,False,10010100
c5872355,bit_manipulation,bit_manipulation_solver,,False,01011001
c5ce7236,bit_manipulation,bit_manipulation_solver,,False,10111000
c5dd2a9b,bit_manipulation,bit_manipulation_solver,,False,00100010
c60481e7,bit_manipulation,bit_manipulation_solver,,False,01011001
c62359ea,bit_manipulation,bit_manipulation_solver,,False,01000000
